crmstats_wdseg_v3 Published segmentation 8/21/14
0	0	2	4	1.6950	56.7434	87.8913	60.0107	102.3689	59.0156	85.4527	50.5437	83.2247	58.1861	87.7115	59.8663	83.3765
0	0	2	5	1.7030	58.2142	87.6088	60.9956	92.0692	60.9339	88.2429	56.5304	86.7768	50.9156	95.1366	60.5025	84.0377
0	0	2	6	1.6630	57.0869	85.9023	60.5046	92.8345	60.0876	87.7514	55.7997	86.8762	57.3431	89.9634	60.4699	84.5721
0	0	2	7	1.6790	58.9947	91.2087	60.0078	91.4373	59.9922	87.2248	59.1145	86.8327	48.3736	89.7723	60.8792	86.1284
0	0	3	0	1.6950	57.9010	91.3720	59.2512	91.3290	59.9035	88.1974	59.3081	88.6653	60.4481	88.9404	61.6326	83.1861
0	0	3	1	1.6390	58.6911	89.9997	60.7067	93.6707	59.2252	88.9311	57.9375	88.8677	57.8720	107.5570	59.6047	84.0427
0	0	3	2	1.6630	59.9893	90.2997	60.1709	91.1440	59.9190	87.2014	55.4441	87.4985	60.2673	88.6562	57.4327	81.8747
0	0	3	3	1.6270	58.9915	91.5124	60.4729	92.6953	59.1873	87.7162	54.5235	87.6693	57.2301	91.3093	59.1934	84.3546
0	0	3	4	1.6630	59.5519	92.6101	59.0405	91.9547	57.0571	87.8337	54.7643	90.1063	60.9131	91.1018	57.5359	86.5900
0	0	3	5	1.6230	60.7283	89.9104	59.6938	92.8399	58.6285	88.8408	58.0754	93.9729	49.8265	98.2590	60.9689	83.6417
0	0	3	6	1.5990	58.6907	88.6176	60.9128	91.4611	58.5005	86.8131	57.8075	88.1481	57.5525	89.3618	57.4449	85.1787
0	0	3	7	1.5910	59.6111	89.9540	61.0381	93.2895	58.6020	87.1485	57.9501	88.3530	52.7187	86.8565	59.2279	83.0028
0	1	0	0	1.6950	62.2051	94.4978	61.5508	96.6183	56.1989	86.2625	59.0639	92.9435	60.9477	91.5465	58.3500	84.0541
0	1	0	1	1.6670	61.8010	95.2301	62.0530	99.1122	56.6475	90.6146	56.1938	90.8881	54.2525	102.5376	60.3456	84.8728
0	1	0	2	1.7150	60.1589	93.9661	61.8022	98.8974	57.4560	90.3988	52.8632	92.7793	57.1672	95.4032	61.7142	86.2803
0	1	0	3	1.7550	62.2795	95.5012	62.0063	96.3934	57.3241	90.4698	50.8770	94.1029	57.4221	93.7825	59.4784	86.2872
0	1	0	4	1.7750	62.3464	97.1708	60.6030	96.2644	55.6870	89.5901	50.3668	94.3234	58.4281	95.4920	59.6921	85.4429
0	1	0	5	1.7190	62.1422	93.2918	62.1424	95.8194	56.9101	90.5151	55.3109	93.6146	49.1306	100.8244	60.7033	87.9620
0	1	0	6	1.7110	61.2314	93.9604	61.6417	94.3668	57.3158	89.2758	54.2259	93.6555	57.6436	95.7475	62.0985	88.4204
0	1	0	7	1.6550	62.1015	91.5145	62.3631	95.4721	56.9553	90.0581	55.3535	96.1661	52.5125	92.0054	59.4112	86.0181
0	1	1	0	1.6110	61.6265	92.6560	61.8700	96.3424	59.3176	91.2026	57.3647	89.4233	59.9347	90.5209	57.8987	84.9998
0	1	1	1	1.6550	62.2429	95.7924	60.5576	95.4769	57.9880	89.8020	58.6147	89.5010	53.5621	104.6492	60.8434	85.4679
0	1	1	2	1.6710	61.2170	93.7515	60.8825	96.5366	59.4248	90.0721	55.5429	89.8937	55.1359	96.2385	61.4578	87.0765
0	1	1	3	1.6470	61.3898	91.2474	59.4099	94.8548	60.4443	89.4138	51.5865	89.8297	57.5642	93.2746	61.4184	86.6818
0	1	1	4	1.7070	61.1447	93.8284	61.6612	97.5430	59.1367	92.2118	48.0743	89.7052	58.7234	92.2237	57.5519	87.4385
0	1	1	5	1.6430	61.5747	93.6376	62.1778	96.1717	59.8601	91.1113	56.3451	88.9567	48.9497	96.2631	59.7120	87.3080
0	1	1	6	1.6150	61.6088	92.6069	60.9749	95.0963	60.1008	90.5369	54.2467	87.2493	57.8298	93.9407	59.9853	88.6170
0	1	1	7	1.5990	61.9396	92.2321	61.2990	94.5437	59.6207	88.9233	54.9430	98.1247	48.2454	95.7612	59.2393	86.8484
0	1	2	0	1.6710	60.3740	93.9503	61.2643	95.5391	58.4911	90.1017	54.1190	108.3059	59.9745	90.0762	60.2864	84.8992
0	1	2	1	1.6710	60.4680	92.1546	61.3517	96.5744	59.5418	90.8388	55.1134	88.8753	54.5838	93.1633	61.5288	86.3118
0	1	2	2	1.6510	60.9208	94.0953	61.9790	97.0616	59.0047	89.8432	50.3313	91.3342	58.4128	91.4879	59.0478	84.8655
0	1	2	3	1.6870	60.8513	95.7379	61.2772	96.0817	58.5724	89.4073	55.1906	87.7803	53.1375	92.9454	59.7009	84.0382
0	1	2	4	1.7390	59.6148	95.7001	60.6786	97.4060	59.2066	91.5080	51.0804	121.6095	57.1143	94.5694	59.4494	86.3949
0	1	2	5	1.6270	60.4561	96.3821	61.1352	97.6711	60.7929	91.6557	55.0833	89.8651	49.7219	98.9632	62.3733	88.8841
0	1	2	6	1.6910	60.2053	92.0850	61.2266	97.4159	59.8817	90.9673	57.1041	114.0074	56.7610	95.7651	60.5218	89.1809
0	1	2	7	1.5670	61.4749	94.5265	60.4603	94.5676	59.4503	90.7246	54.8302	91.4351	51.3979	90.4853	60.4485	85.4827
0	1	3	0	1.7030	60.9620	97.2063	60.8932	96.1792	57.4620	91.6030	58.5359	92.1849	60.2397	92.4269	61.9384	86.6452
0	1	3	1	1.6950	61.5775	94.8693	61.7493	95.8023	56.2057	89.1545	58.7528	92.5572	56.0272	108.2389	61.0214	84.9998
0	1	3	2	1.7150	60.9419	95.2595	61.9611	97.1190	56.8601	91.2193	55.7248	91.4570	59.1879	94.3903	60.7191	86.5609
0	1	3	3	1.7550	61.3807	91.9342	61.2729	91.9074	57.2593	87.9088	54.2195	89.6378	58.1907	92.5727	61.0376	84.2799
0	1	3	4	1.7670	60.7861	95.1583	61.4213	98.4307	56.7295	91.1902	54.4436	89.8164	59.3392	93.7400	59.7903	85.2434
0	1	3	5	1.7030	61.3852	90.9379	61.8007	93.2783	57.4705	88.9046	59.9340	90.7616	50.7790	98.9297	61.8338	85.8533
0	1	3	6	1.6870	62.0586	92.1731	62.0486	94.9657	56.4373	89.4740	57.5332	90.3697	57.5854	90.9043	60.3040	84.9994
0	1	3	7	1.7270	61.4587	96.1853	62.1432	96.3720	57.1383	88.7000	59.5379	92.6979	53.6363	93.0044	59.9092	84.2028
0	2	0	0	1.6470	61.1557	92.9260	57.6664	98.6050	56.2389	89.4558	59.7173	92.1466	60.8068	90.9701	60.3593	84.8933
0	2	0	1	1.6990	61.4094	91.6027	56.9600	95.6986	55.8783	90.4809	55.6942	93.1591	56.6848	117.5983	61.8639	84.2956
0	2	0	2	1.6870	61.8980	91.0726	57.9178	94.7937	55.9025	89.1299	53.3297	92.6445	58.5054	92.6659	61.3773	84.5874
0	2	0	3	1.7150	61.1106	91.3086	56.3126	93.1965	56.7979	88.7254	51.7768	89.5902	60.4944	91.1190	60.7888	83.7788
0	2	0	4	1.7430	61.3917	92.2489	56.6939	94.3745	56.0802	89.6965	51.1673	90.7166	59.1868	92.4111	60.7201	85.6853
0	2	0	5	1.7190	62.7958	93.5345	57.4489	93.8356	57.6145	88.9060	55.7123	88.5021	49.8000	97.0791	59.0354	84.4196
0	2	0	6	1.6950	61.4388	91.1788	57.5705	93.1546	57.1385	86.8890	55.0826	92.6220	59.1821	94.2240	56.5630	82.7416
0	2	0	7	1.6910	62.4026	90.9518	58.2298	95.0473	57.1606	88.1890	58.8987	122.7550	50.9974	90.7749	57.1248	85.9679
0	2	1	0	1.6390	61.8985	92.9314	57.3840	93.1652	58.7313	87.7620	57.0263	87.5248	60.4721	88.9920	58.6088	82.1611
0	2	1	1	1.6830	61.9160	90.8087	56.5351	91.8892	59.7688	87.6321	57.7794	86.7024	54.8946	113.0625	59.7704	83.1017
0	2	1	2	1.6990	60.9632	89.7251	57.2678	92.8676	60.3209	88.6665	52.4616	83.6799	55.9399	90.2154	59.0461	82.2237
0	2	1	3	1.6550	61.8113	88.7386	56.3131	90.7535	58.5333	86.1899	52.5551	85.4695	57.3287	91.0129	59.5304	82.1067
0	2	1	4	1.6750	61.0566	88.9959	56.4500	93.4883	58.8805	89.4662	51.1094	84.6178	57.3645	89.5899	56.9046	83.1537
0	2	1	5	1.6710	62.2357	92.7767	56.8318	92.4375	60.4028	87.4594	54.9537	85.3986	50.9280	94.9303	59.9859	83.8869
0	2	1	6	1.6910	61.0590	91.7707	57.1422	92.5169	61.1358	89.0201	56.1571	85.0650	57.9671	93.2485	58.4352	83.0453
0	2	1	7	1.5990	61.3299	88.0968	55.5709	90.6534	59.5558	88.4175	59.8454	100.8588	53.5279	90.0967	59.4226	83.2851
0	2	2	0	1.6910	60.7028	87.7394	57.2662	92.9142	60.0498	90.1453	54.8419	95.6664	60.3773	89.9194	60.5529	83.7821
0	2	2	1	1.6630	61.1342	88.6738	57.0043	92.4533	60.3277	87.4610	51.9978	84.2097	56.0458	98.5493	60.9673	84.2089
0	2	2	2	1.6870	60.1939	88.8416	57.8876	93.2637	60.0559	89.6114	52.9615	92.1347	55.7650	92.2115	59.6783	83.8143
0	2	2	3	1.6790	61.3804	88.1515	57.9197	92.6953	58.8996	88.5569	53.2533	85.2035	55.3039	93.5391	58.8023	84.4979
0	2	2	4	1.7190	61.3055	88.5327	54.2634	89.3750	60.9467	87.6532	52.2096	86.5259	58.2781	91.4986	58.3058	85.2406
0	2	2	5	1.7510	59.9466	86.5822	55.9639	90.9945	62.3209	86.9864	55.6403	86.4021	51.1746	97.4509	61.2098	84.9638
0	2	2	6	1.6630	61.9229	89.9800	56.6335	94.0169	60.7309	89.0704	55.2088	89.7264	57.5148	92.5772	58.8409	83.6580
0	2	2	7	1.7030	62.0563	88.6082	56.9111	90.5184	58.8422	88.7221	53.3293	85.5904	52.3399	89.1917	60.6693	82.8223
0	2	3	0	1.6590	61.5614	91.8278	54.4695	92.3506	57.5882	88.0951	60.2838	88.9533	61.4980	90.1258	60.2735	84.8297
0	2	3	1	1.6750	61.7685	89.2523	57.6686	92.6920	57.4111	88.4169	58.5662	87.6371	56.5984	105.3262	61.4291	84.3277
0	2	3	2	1.6790	62.6591	90.5370	56.6082	92.2815	57.7986	87.6533	56.5978	90.2335	56.3233	92.5091	59.0649	85.1846
0	2	3	3	1.6550	62.2789	90.3154	56.4910	91.8099	55.2828	87.6058	53.8132	89.9089	61.9386	92.5918	60.7388	83.8287
0	2	3	4	1.6990	61.6712	90.2885	54.6842	91.8282	57.8919	87.8808	52.7281	88.4568	59.0304	89.3455	59.8092	81.1113
0	2	3	5	1.7190	62.1083	89.7472	57.8446	95.0099	58.5145	88.4205	57.7872	89.0095	51.4734	99.8232	61.3564	84.1345
0	2	3	6	1.6430	61.9372	88.5905	57.4715	92.5023	58.7610	87.8009	56.8438	88.5720	59.0264	94.4320	58.0235	83.6089
0	2	3	7	1.6350	61.4829	90.2343	57.3345	92.7339	57.2393	86.1518	59.6977	88.9970	52.0955	91.2580	61.0793	86.2177
0	3	0	0	1.7270	59.6965	88.4593	57.2144	95.2884	56.9507	86.5840	59.1884	89.0671	61.3651	93.1948	57.1113	84.9121
0	3	0	1	1.6750	59.6549	99.8929	57.1491	91.2758	55.2007	83.9012	56.0788	90.7409	55.9057	93.3367	59.0364	84.8435
0	3	0	2	1.7510	60.9529	88.9862	56.4434	91.4957	55.4778	85.9868	53.1418	90.2909	57.5029	89.8550	60.3354	82.7827
0	3	0	3	1.6910	60.5701	92.6503	56.1079	92.5582	55.7483	86.0252	51.4764	93.3534	60.5820	92.6052	59.6078	84.6845
0	3	0	4	1.7430	57.6130	86.0140	56.1063	93.1549	56.7982	85.5115	51.4229	91.2624	60.0974	91.3791	60.4012	84.9225
0	3	0	5	1.7230	60.3199	90.6264	57.2878	92.8081	56.2517	86.1612	54.4005	90.6274	49.7028	92.2607	59.9595	86.0131
0	3	0	6	1.7230	59.1913	102.8267	57.7511	93.0415	55.3124	85.7932	55.8280	90.1128	58.3888	92.5544	58.9793	83.1051
0	3	0	7	1.6750	58.9283	83.5237	56.6243	92.2581	56.5041	85.4618	56.5892	112.8222	51.4754	85.2252	60.7995	84.0356
0	3	1	0	1.6230	58.9690	113.5193	53.9329	91.2316	60.2338	87.4169	57.1301	87.7325	61.3401	91.6765	57.9200	86.3244
0	3	1	1	1.6670	60.4361	87.6458	56.1399	91.6734	58.9568	86.4466	57.5211	85.2744	55.5922	92.0824	59.9663	83.7472
0	3	1	2	1.6670	59.9971	93.1901	57.2126	100.0972	58.2817	87.0960	54.3461	84.3423	54.0803	92.0730	57.8547	84.7695
0	3	1	3	1.6230	59.3828	87.1391	57.1561	90.1945	60.0172	87.1869	52.1674	84.9714	55.6928	90.2465	56.5634	84.6593
0	3	1	4	1.6430	59.9670	92.9528	56.0975	91.8735	60.0676	89.1477	51.2775	87.0446	57.8242	93.1319	56.3797	89.4529
0	3	1	5	1.6790	59.6271	110.6218	56.4868	98.0320	60.1833	87.6219	55.5099	84.5755	48.3486	101.0252	59.9650	84.7053
0	3	1	6	1.6670	58.9034	101.9662	55.5902	95.5225	59.4625	87.7073	53.8410	86.5064	58.5262	93.2125	59.8021	86.4800
0	3	1	7	1.6030	60.1802	94.0122	55.5279	91.7026	60.1088	87.3689	57.7106	99.2932	52.5994	87.3716	56.8000	84.3187
0	3	2	0	1.6790	59.5762	88.6438	55.6972	95.1190	58.8200	86.9373	56.1169	118.6618	59.3812	88.3903	60.4503	83.3302
0	3	2	1	1.6270	60.6566	90.4775	56.9593	104.5982	59.0185	87.1216	55.3238	106.2296	55.1979	103.4974	57.7934	83.8433
0	3	2	2	1.6470	59.6395	87.9035	57.0335	100.8538	59.7170	87.6436	53.8868	107.0735	54.1566	91.1487	58.9437	84.3229
0	3	2	3	1.6590	59.4412	106.0636	56.1470	92.9619	59.0226	88.4164	50.3995	99.7723	56.6909	92.9402	58.5121	84.2217
0	3	2	4	1.7230	58.0606	85.0719	56.6871	92.1356	59.2642	85.8239	49.4845	93.4871	58.0529	89.2637	58.4034	83.9357
0	3	2	5	1.6590	60.5818	90.1619	57.2890	91.2495	60.7261	87.2625	53.6000	85.1598	50.5341	95.7236	59.8050	85.8775
0	3	2	6	1.6510	60.0520	87.0522	55.0426	95.0382	59.8738	86.5535	54.1883	84.6436	56.8217	91.2122	60.0600	85.7853
0	3	2	7	1.6030	60.5316	89.8290	55.5579	93.5134	59.6344	86.1213	54.3750	85.5062	53.1439	86.0655	60.7271	84.1817
0	3	3	0	1.6670	59.6184	93.5543	55.1694	96.6563	56.7429	86.9445	60.3916	89.1576	61.5232	91.2749	59.5806	85.9410
0	3	3	1	1.6710	60.4004	99.8520	55.9661	90.7503	60.2324	88.0698	57.5628	89.2365	57.1710	99.8987	57.8047	81.8841
0	3	3	2	1.6830	61.2669	98.8468	56.3109	93.6812	59.0312	86.2143	55.2395	91.3703	57.9764	93.5544	57.1440	85.2826
0	3	3	3	1.6790	59.9080	99.9741	55.9934	92.9648	58.3053	88.5436	52.8242	89.9743	62.2533	91.4004	60.2327	86.3120
0	3	3	4	1.6910	58.7058	88.2497	55.7210	93.2103	57.8261	88.1877	51.5210	89.0061	59.9490	90.6347	57.9950	83.5868
0	3	3	5	1.7190	61.3885	90.1209	56.7413	91.2354	58.6244	88.1681	58.2106	87.9445	50.1457	91.0278	59.1817	85.6245
0	3	3	6	1.6510	60.0550	89.2858	57.6559	99.9424	56.7623	85.8114	57.8792	87.5936	58.5282	92.0585	58.9275	85.1686
0	3	3	7	1.7230	59.8240	100.3039	57.0915	98.6493	57.8866	87.6488	58.2362	87.2199	53.8892	89.1671	58.9204	84.3692
0	4	0	0	1.6910	59.8844	109.5826	63.0851	98.4401	55.1083	86.6895	59.1045	91.5945	60.2548	92.4870	58.9430	82.0668
0	4	0	1	1.6750	58.6105	106.5052	62.1782	94.7433	55.8058	87.5912	54.0013	90.0842	55.6072	95.4212	60.7246	81.3228
0	4	0	2	1.7350	59.2081	125.2751	64.0053	94.1559	57.3156	89.1665	53.1249	92.1756	57.3532	92.6835	59.8489	83.5630
0	4	0	3	1.7190	59.3231	111.8121	63.8715	95.1906	55.1673	88.4133	51.6801	94.6139	57.9114	95.6805	56.8754	82.7530
0	4	0	4	1.7550	56.1047	116.8977	63.2193	96.6215	54.9802	87.5653	51.5606	93.6041	58.5114	92.5545	59.7384	82.9735
0	4	0	5	1.7190	60.9984	114.6627	63.3142	97.5074	56.7885	90.2222	56.2830	95.9094	48.6317	96.9742	61.1393	84.5430
0	4	0	6	1.7030	59.1727	106.3126	62.6708	95.2031	55.2716	89.2524	56.6574	93.3582	56.0725	94.2798	60.9962	87.7179
0	4	0	7	1.6750	58.8161	104.8423	62.6464	93.7803	57.0366	86.5355	56.6390	116.3575	52.8929	90.7695	61.0642	85.1579
0	4	1	0	1.5750	58.9939	112.9110	62.8164	96.9296	58.8720	89.3142	58.0630	88.9808	60.3435	92.3754	58.3494	82.7230
0	4	1	1	1.6510	60.5043	104.1887	63.1390	95.4828	59.2548	89.3057	56.4861	88.6159	53.6404	94.7376	59.0857	85.0228
0	4	1	2	1.6510	60.9927	110.0326	63.0034	98.9390	59.0729	89.1546	55.6883	85.8440	50.8460	94.4966	60.3787	85.1205
0	4	1	3	1.6310	59.2389	122.9235	62.2264	95.7234	59.8623	89.4317	50.5774	88.1087	58.7618	92.6772	56.7550	84.3025
0	4	1	4	1.6750	58.8647	99.6393	60.9943	94.8447	60.1720	89.3745	49.6260	88.4872	57.6947	92.1701	60.0682	85.6466
0	4	1	5	1.6830	60.5101	119.8979	62.8307	96.4703	60.2785	89.4211	55.5416	87.1543	49.3021	98.3811	61.1277	87.0847
0	4	1	6	1.6310	61.6945	108.3293	62.6965	101.7981	58.8923	90.6738	55.6537	89.6659	55.7252	93.1466	59.5470	86.8213
0	4	1	7	1.6110	60.3613	107.7241	62.7218	93.3768	59.2682	88.6964	58.2252	122.1730	50.1199	91.6253	59.8421	86.4565
0	4	2	0	1.6790	59.4374	99.0851	62.2962	92.5037	58.3672	87.2399	54.2520	96.7241	59.6938	90.1756	56.7178	86.9469
0	4	2	1	1.6750	59.2826	107.4049	62.5746	95.5229	59.2669	87.9909	53.6707	88.0230	53.9874	105.9949	59.6913	83.3325
0	4	2	2	1.7230	61.4366	126.1567	61.8678	95.8491	58.6264	87.7917	52.5461	109.8234	55.1715	95.1362	58.0599	84.0348
0	4	2	3	1.7030	60.6413	112.5141	61.6628	93.3495	58.3500	87.8174	50.6712	86.6882	58.0512	92.6421	57.9044	84.0736
0	4	2	4	1.7030	58.8909	103.9412	60.1185	91.5205	57.7855	87.8108	50.3934	90.8652	56.8775	91.1740	57.9093	84.5294
0	4	2	5	1.6790	58.1054	102.9144	61.2708	94.5352	60.6951	90.7050	54.6551	89.1929	47.5162	96.5972	58.6742	84.9702
0	4	2	6	1.6710	60.9583	107.9696	61.9085	100.2325	59.7043	87.9412	56.3271	91.9650	56.3213	101.0475	56.0371	81.9763
0	4	2	7	1.6350	59.7455	107.9388	62.1904	91.1875	59.1053	87.3071	56.1661	104.8395	51.0855	90.2551	58.6886	83.0839
0	4	3	0	1.6590	60.0378	134.6236	63.8331	98.1017	56.8347	90.2968	59.1025	90.1466	59.9480	90.0586	56.2461	83.9115
0	4	3	1	1.6750	60.8444	109.3880	63.4265	96.5023	57.7101	89.3781	57.8168	90.1756	57.2403	102.8304	56.9946	83.6844
0	4	3	2	1.6950	62.1722	98.1339	61.9147	92.7374	56.3641	87.3481	55.1891	89.4152	59.3229	94.2926	54.6332	83.3769
0	4	3	3	1.6790	60.4652	118.1040	62.2508	93.1161	56.6410	90.1103	52.3966	92.1831	61.4405	94.4235	60.0444	85.1965
0	4	3	4	1.7110	60.1217	91.6408	62.6287	91.9106	56.3852	87.2236	54.2462	87.4401	56.9953	88.1218	55.9483	81.9075
0	4	3	5	1.7150	60.5281	111.5455	64.2183	93.3396	58.0682	88.0360	56.6154	90.3350	48.7302	97.8349	56.9710	85.6726
0	4	3	6	1.6630	61.5667	101.6767	62.7343	91.6700	57.0948	87.6329	56.2492	100.2354	58.3244	94.3282	55.7162	85.0906
0	4	3	7	1.6950	60.8633	108.0462	63.1857	91.7417	57.0256	87.9509	58.2057	90.3636	54.9552	90.2864	59.3554	84.5482
0	5	0	0	1.6350	59.1386	91.8320	58.4592	93.3332	57.2559	87.0591	59.1188	89.3763	60.9884	91.2368	56.0295	84.6793
0	5	0	1	1.6350	58.4651	89.1688	58.4984	94.0508	56.9427	87.3178	57.0731	90.9228	56.9290	94.1905	58.1371	84.7973
0	5	0	2	1.6750	58.0924	87.6356	59.1859	96.5036	56.1957	87.3342	54.2254	91.2925	56.4856	92.7793	59.1382	85.3037
0	5	0	3	1.6750	58.5792	90.7138	57.8033	94.2691	56.1219	86.9490	52.8216	92.5724	59.7675	92.7170	57.2514	84.7907
0	5	0	4	1.6710	56.5534	89.7792	59.0556	92.8499	54.4969	87.1381	51.1632	90.8872	60.3148	91.7466	59.7786	83.3942
0	5	0	5	1.6910	59.2595	90.4024	59.0149	93.2073	56.3914	87.0587	55.9050	91.6004	49.4190	92.2806	59.8477	84.7226
0	5	0	6	1.6350	57.7096	91.2962	59.2938	95.5816	59.7345	89.4401	57.0687	94.6064	58.0983	95.3792	57.3870	87.1899
0	5	0	7	1.6350	58.7703	91.0691	59.8605	95.1594	57.2741	88.5250	57.3455	101.1801	48.0313	93.3194	59.3280	91.8759
0	5	1	0	1.6230	56.9152	92.7692	58.4074	97.1609	59.1216	88.5983	56.3877	87.3832	61.1941	94.0181	58.7464	88.0153
0	5	1	1	1.6310	57.9113	91.4409	58.6653	93.4973	59.4619	86.8696	55.1022	84.7099	56.4403	94.8521	58.3296	83.6358
0	5	1	2	1.6710	58.0952	91.7300	60.4786	95.6824	57.8769	85.9045	50.2621	84.3157	59.0248	94.9701	58.6634	82.9824
0	5	1	3	1.5910	57.2268	91.6365	59.6033	92.5100	59.6371	87.1500	49.4806	82.9988	59.5863	92.7632	57.8515	87.3948
0	5	1	4	1.6190	55.4976	91.9011	58.2708	95.5278	59.8898	89.2680	51.0255	83.8713	56.4169	91.8758	58.2489	84.7923
0	5	1	5	1.6470	57.6462	89.6135	59.8062	96.7475	60.5855	88.8908	54.0318	84.3013	49.7767	95.1686	58.5585	84.1725
0	5	1	6	1.6070	57.8832	88.8321	59.7732	94.8643	59.1258	87.2925	54.7630	83.8697	58.4231	92.8725	57.6273	83.5274
0	5	1	7	1.5750	58.6599	88.4903	59.8143	94.8293	60.1221	86.7092	58.2117	96.7544	51.3142	91.4143	58.4169	82.8982
0	5	2	0	1.6030	57.0046	90.8765	58.0052	93.6247	58.4465	88.6499	55.1432	101.9054	61.0542	91.9903	57.1804	84.4924
0	5	2	1	1.6230	58.1877	89.8398	58.8483	92.7055	59.7380	87.7012	55.7439	94.4164	54.2259	99.9256	57.4226	83.7784
0	5	2	2	1.6750	58.1685	90.1052	57.8698	93.2558	59.0591	87.8477	49.0507	85.2769	59.9168	93.7412	58.5516	84.4549
0	5	2	3	1.6430	57.5215	91.3187	58.1402	93.0117	59.4260	86.2343	50.3930	86.5998	56.2539	97.6246	60.2112	83.1009
0	5	2	4	1.6590	57.5996	93.4450	58.0464	92.0891	59.4780	86.8111	50.1002	106.7555	59.6614	92.1248	56.6390	81.2404
0	5	2	5	1.6190	57.1761	88.4129	59.3133	94.8462	60.6265	85.6310	55.6247	83.5473	49.7819	92.9660	59.3853	84.3293
0	5	2	6	1.5710	56.3489	89.9518	58.2262	94.3297	60.9895	87.0025	54.5051	84.5279	58.1431	91.5841	57.0256	83.3044
0	5	2	7	1.6430	59.1845	89.0702	56.9022	91.6832	61.1791	88.1870	55.5734	86.2469	50.3236	92.1065	60.6880	85.9296
0	5	3	0	1.6390	57.7707	89.7421	57.6271	93.5617	58.0892	88.0863	60.3098	88.1198	60.3926	88.9023	55.7698	80.9013
0	5	3	1	1.6470	60.7089	91.8864	58.2729	92.3390	58.0344	87.6666	57.3865	88.2940	57.2411	105.0209	57.8146	83.0376
0	5	3	2	1.6590	58.4940	92.3971	61.5464	94.5212	57.6732	88.8058	55.0295	87.7196	58.8296	91.9328	56.0995	84.9364
0	5	3	3	1.6470	59.0550	91.7912	59.5808	91.5128	57.5876	87.7205	54.8231	88.0997	58.6861	90.5756	58.6247	82.8998
0	5	3	4	1.6390	57.3509	88.4242	60.0394	93.1808	57.8008	88.5653	52.1645	88.6649	60.3348	90.4274	59.6911	82.8648
0	5	3	5	1.6350	60.4658	92.1928	59.9605	95.5869	58.0467	88.0733	57.0574	88.8548	48.7481	93.9243	57.5770	91.2500
0	5	3	6	1.6430	60.2087	91.6690	59.5126	93.5764	57.1856	87.9986	58.2021	87.7460	56.8390	90.9995	56.6731	84.8059
